LDESC_SUPER_HEAVY_ARMOR;超重戦車は究極の突撃兵器です。これを撃破することはほぼ不可能であり、配備した師団の対戦車攻撃力および対人攻撃力に恐ろしいほどのボーナスが加わります。しかし同時に膨大な量の補給物資と燃料を必要とし、配備した部隊の進撃速度は亀のように遅くなります。;Super Heavy Armor is the ultimate shock weapon. Nearly impossible to kill, they give horrendous bonuses to your units' hard and soft attack values. They also consume enormous amounts of supplies and fuel, and slow your units to a crawl.;;;;;;;;;X
LDESC_ARMORED_CAR;装甲車は一般的に、薄い装甲板をめぐらせ若干の武装を備えた装輪車両です。これを配備した師団は、非装甲ターゲットに対する戦闘能力が向上します。とりわけ補給部隊のトラックや戦線後方にいる部隊を攻撃するのに効果的です。;Armored Cars are wheeled vehicles, typically with light armour and modest weaponry. They give your units an added capability against soft targets, being most effective against supply trucks and rear area troops.;;;;;;;;;X
LDESC_ANTITANK;対戦車兵器を装備した師団は、対戦車攻撃力が向上し、敵戦車部隊や機械化部隊に対してより効果的な攻撃ができます。;Anti-Tank weapons will increase the 'Hard Attack' capability of your units, making them more effective against Armoured and Mechanized units.;;;;;;;;;X
LDESC_ANTIAIR;対空兵器を配備した師団は、対空攻撃力が向上し、敵機に与えるダメージが増えます。;Anti-Aircraft weapons will increase the 'Air Attack' capability of your units, so that they inflict more damage on Aircraft.;;;;;;;;;X
LDESC_ENGINEER;工兵旅団は渡河を手助けして師団の行軍を早め、指揮統率の低下を軽減します。;Engineer Brigades help crossing rivers, making the process quicker and reducing disorganisation.;;;;;;;;;X
LDESC_POLICE;憲兵旅団は、パルチザンや反乱勢力を鎮圧するのに最適です。;Police Brigades are good at suppressing partisans and rebels.;;;;;;;;;X
LDESC_CAG;1つの空母に搭載されたすべての航空機で、1つの空母航空隊を形成します。通常は、戦闘機、雷撃機、急降下爆撃機の混成部隊です。任務としては、空母の護衛や遠く離れた敵艦の攻撃を行います。;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;;;;;;;;;X
;;;;;;;;;;;X
BINFO_STRENGTH;戦力;Strength;;;;;;;;;X
BINFO_ORG;指揮統制;Organization;;;;;;;;;X
BINFO_MOR;士気;Morale;;;;;;;;;X
BINFO_HA;対戦車攻撃力;Hard Attack;;;;;;;;;X
BINFO_SA;対人攻撃力;Soft Attack;;;;;;;;;X
BINFO_AA;対空攻撃力;Air Attack;;;;;;;;;X
BINFO_DD;防御度;Defensiveness;;;;;;;;;X
BINFO_TD;耐久力;Toughness;;;;;;;;;X
BINFO_SO;脆弱性;Softness;;;;;;;;;X
BINFO_SP;制圧力;Suppression;;;;;;;;;X
BINFO_EXP;経験値;Experience;;;;;;;;;X
BINFO_AD;対空防御度;Air Defense;;;;;;;;;X
BINFO_MS;最高速度;Maximum Speed;;;;;;;;;X
BINFO_SU;物資消費量;Supply Consumption;;;;;;;;;X
BINFO_FU;燃料消費量;Fuel Consumption;;;;;;;;;X
BINFO_SD;対艦防御度;Sea Defense;;;;;;;;;X
BINFO_SEA;対艦攻撃力;Sea Attack;;;;;;;;;X
BINFO_SHOR;沿岸砲撃力;Shore Bombardment;;;;;;;;;X
BINFO_RANGE;作戦行動半径;Range;;;;;;;;;X
BINFO_SDC;対艦索敵力;Sea Detection Capability;;;;;;;;;X
BINFO_ADC;対空索敵力;Air Detection Capability;;;;;;;;;X
BINFO_VIS;被発見性;Visibility;;;;;;;;;X
BINFO_STR;戦略爆撃;Strategic Attack;;;;;;;;;X
BINFO_NAV;対艦攻撃力;Naval Attack;;;;;;;;;X
BINFO_SUD;対地対艦防御度;Surface Defense;;;;;;;;;X
BINFO_SUC;対潜索敵力;Sub Detection Capability;;;;;;;;;X
BINFO_SUA;対潜攻撃力;Sub Attack;;;;;;;;;X
;;;;;;;;;;;X
DAY_MISSION;昼;Day;;;;;;;;;X
NIGHT_MISSION;夜;Night;;;;;;;;;X
BOTH_MISSION;両方;Both;;;;;;;;;X
FREQ_MISSION;戦力/統制%d\%%以下で中止;Stop if Str/Org below %d \%%;;;;;;;;;X
TITLE_MISSION;%sへの%s;%s on %s;;;;;;;;;X
;;;;;;;;;;;X
MISSION_NONE;なし;None;;;;;;;;;X
MISSION_ATTACK;攻撃;Attack;;;;;;;;;X
MISSION_REBASE;基地移動;Rebase;;;;;;;;;X
MISSION_STRAT_REDEPLOY;戦略的再配備;Strategic Redeployment;;;;;;;;;X
MISSION_SUPPORT_ATTACK;支援攻撃;Support Attack;;;;;;;;;X
MISSION_SUPPORT_DEFENSE;防戦支援;Support Defense;;;;;;;;;X
MISSION_RESERVES;待機;Reserves;;;;;;;;;X
MISSION_ANTI_PARTISAN_DUTY;パルチザン掃討;Anti-Partisan Duty;;;;;;;;;X
MISSION_AIR_SUPERIORITY;制空権;Air Superiority;;;;;;;;;X
MISSION_GROUND_ATTACK;地上攻撃;Ground Attack;;;;;;;;;X
MISSION_RUNWAY_CRATERING;空港空爆;Runway Cratering;;;;;;;;;X
MISSION_INSTALLATION_STRIKE;軍事施設攻撃;Installation Strike;;;;;;;;;X
MISSION_INTERDICTION;阻止攻撃;Interdiction;;;;;;;;;X
MISSION_NAVAL_STRIKE;艦船攻撃;Naval Strike;;;;;;;;;X
MISSION_PORT_STRIKE;港湾攻撃;Port Strike;;;;;;;;;X
MISSION_LOGISTICAL_STRIKE;兵站攻撃;Logistical Strike;;;;;;;;;X
MISSION_STRATEGIC_BOMBARDMENT;戦略爆撃;Strategic Bombardment;;;;;;;;;X
MISSION_AIR_SUPPLY;空輸補給;Air Supply;;;;;;;;;X
MISSION_AIRBORNE_ASSAULT;空挺強襲;Airborne Assault;;;;;;;;;X
MISSION_CONVOY_RAIDING;船団襲撃;Convoy Raiding;;;;;;;;;X
MISSION_ASW;対潜作戦;ASW;;;;;;;;;X
MISSION_NAVAL_INTERDICTION;海上阻止;Naval Interdiction;;;;;;;;;X
MISSION_SHORE_BOMBARDMENT;沿岸砲撃;Shore Bombardment;;;;;;;;;X
MISSION_AMPHIBOUS_ASSAULT;強襲上陸;Amphibious Assault;;;;;;;;;X
MISSION_SEA_TRANSPORT;海上輸送;Sea Transport;;;;;;;;;X
MISSION_NAVAL_COMBAT_PATROL;海上戦闘哨戒;Naval Combat Patrol;;;;;;;;;X
MISSION_CONVOY_AIR_RAIDING;船団爆撃;Bomb Convoys;;;;;;;;;X
MISSION_NAVAL_PORT_STRIKE;空母による港湾攻撃;Carrier strike on Port;;;;;;;;;X
MISSION_NAVAL_AIRBASE_STRIKE;空母による航空基地攻撃;Carrier strike on Airbase;;;;;;;;;X
MISSION_NUKE;核攻撃;Nuke;;;;;;;;;X
MISSION_RETREAT;退却;Retreat;;;;;;;;;X
MISSION_DESC_ATTACK;「攻撃」任務は、敵が占領するプロヴィンスを攻略するときに使います。この任務を命じられた師団は目標とするプロヴィンスに移動を始め、そこに駐留する敵部隊と戦闘を交えることになります。;Attack missions are given when you want to conquer a province held by the enemy. Your divisions will start to move into the province and fight with any enemy units stationed there.;;;;;;;;;X
MISSION_DESC_REBASE;「基地移動」任務は、航空ユニットを別の飛行場へ移動させるときに使います。新しい基地へ移動を完了した航空機は、そこから新たな任務を行うことができるようになります。;Rebase missions are given when you want to redeploy your air units between airfields. The aircraft will then be stationed at a different airfield and be able to stage other missions from there. ;;;;;;;;;X
MISSION_DESC_REBASE_NAVAL;「基地移動」任務は、任務部隊に、今までとは別の海軍基地で物資と燃料の補給を行わせるときに命じます。これは陸上ユニットを搭載したり、下船させたりするために、母港は同じままで別の港に入港することとは違います。;Rebase missions are used to send your task force to another naval base, changing the supply and oil source for the naval task force to that base. This is different from entering a harbor to load or unload troops which does not change basing.;;;;;;;;;X
MISSION_DESC_STRAT_REDEPLOY;「戦略的再配備」任務とは、鉄道を使って部隊を移動させることです。戦略的再配備を遂行中のユニットは戦うことができません。また戦略的再配備を使って移動できるユニットの数も限られています。;Strategic Redeployment is the movement of units via rail transport. Your units cannot fight while being strategic redeployed and your ability to transport units that way is limited.;;;;;;;;;X
MISSION_DESC_SUPPORT_ATTACK;「支援攻撃」任務を命じられたユニットは、ターゲットにしたプロヴィンスの敵部隊と交戦しますが、戦いに勝利してもそこへ移動はしません。それゆえ、攻略部隊の中の少なくとも1つのユニットには「攻撃」任務を与えて、プロヴィンスを占領できるようにしておくほうが良いでしょう。;Units with a Support Attack mission will engage enemy units in the province you specify, but will not move into the attacked province when they win the battle. Therefore, it is advisable to give at least one of your attacking armies an attack mission so that they occupy the province.;;;;;;;;;X
MISSION_DESC_SUPPORT_DEFENSE;「防御支援」任務はユニットに命じておけば、敵の攻撃が始まるまで、そのユニットを戦線後方にとどめておくことができます。この任務を与えられたすべての師団は、あらかじめ指定したプロヴィンスに敵が攻撃を始めると、そのプロヴィンスを守る戦いに加わります。;Support Defense missions enable you to keep your units behind the front lines until the enemy attack has started. Any division with this mission will join the defense of the specified province after the enemy attack has started.;;;;;;;;;X
MISSION_DESC_RESERVES;「待機」任務を命じられたユニットは戦線の後方にとどまり、隣接したプロヴィンスのいずれかが敵の攻撃にさらされると、自動的に支援に向かいます。あらかじめプロヴィンスを指定しておく「防御支援」任務とは異なります。;Units with Reserves missions are stationed behind the front lines. They will automatically support any province adjacent to them that is under enemy attack.;;;;;;;;;X
MISSION_DESC_ANTI_PARTISAN_DUTY;「パルチザン掃討」任務を命じられた師団は、駐留するプロヴィンスあるいは隣接したプロヴィンスでのパルチザン活動を鎮圧します。この師団が駐留するプロヴィンスでは、パルチザンの活動の発生頻度が時間とともに減少します。;Anti-Partisan Duty missions mean that the division will counter any partisan activity in its location or in an adjacent province. The partisan activity rating in the province will decrease over time.;;;;;;;;;X
MISSION_DESC_AIR_SUPERIORITY;「制空権」任務は戦闘機隊に命じます。この任務を命じられた戦闘機隊は指定されたエリアを哨戒し、遭遇した敵機と交戦します。;Air Superiority missions are given to fighter units. They will patrol the target area and engage any enemy planes they encounter.;;;;;;;;;X
MISSION_DESC_GROUND_ATTACK;「地上攻撃」任務は近接航空支援航空隊、または戦術爆撃航空隊に命じます。この任務を命じられたユニットは目標エリアの敵地上部隊を攻撃して、その戦力を減少させます。;Ground Attack missions are given to Close Air Support or Tactical Bomber squadrons. They will attack enemy ground units in the target area, reducing their strength.;;;;;;;;;X
MISSION_DESC_RUNWAY_CRATERING;「空港空爆」任務は敵空軍基地を攻撃します。基地の規模レベルを低下させ、そこに駐機中の航空機に損害を与えます。;Runway Cratering missions are targeted against enemy airfields. They will reduce the airfield level, limiting the number of air units that can be stationed there.;;;;;;;;;X
MISSION_DESC_INSTALLATION_STRIKE;「軍事施設攻撃」任務は、対空砲、レーダー施設、核施設、ロケット発射設備など、目標エリアの防衛施設を標的とします。;Installation Strike missions target the defense installations in the target area, such as AA guns, radar installations, nuclear and rocket facilities.;;;;;;;;;X
MISSION_DESC_INTERDICTION;「阻止攻撃」任務は近接航空支援飛行隊、または戦術爆撃飛行隊に命じます。この任務を命じられたユニットは目標エリアの敵部隊を攻撃し、通信網を寸断することで、敵ユニットの指揮統制レベルを減少させます。;Interdiction missions are given to your Close Air Support or Tactical Bomber squadrons. They will attack enemy units in the target area and strike their communications, thus reducing their organization level.;;;;;;;;;X
MISSION_DESC_NAVAL_STRIKE;「艦船攻撃」任務は、目標エリアを航行する敵艦船を撃沈するか、あるいは損害を与えることを目的としています。;Naval Strike missions target enemy warships in the target sea area. attempting to sink or damage them.;;;;;;;;;X
MISSION_DESC_PORT_STRIKE;「港湾攻撃」任務は、目標エリアの港湾施設を標的として、湾内に停泊する艦船を攻撃します。;Port Strike missions are targeted at the port facilities of the target area, attempting to hit any ships in port there.;;;;;;;;;X
MISSION_DESC_LOGISTICAL_STRIKE;「兵站攻撃」任務は、目標とするプロヴィンスのインフラを攻撃します。その結果、インフラのレベルは低下し、敵部隊は行動が阻害され、物資の補給効率が低下します。;Logistical Strike missions are targeted at the infrastructure level of the provinces in the target area. This will hamper enemy unit movement and reduce their supply efficiency.;;;;;;;;;X
MISSION_DESC_STRATEGIC_BOMBARDMENT;「戦略爆撃」任務は、目標エリアの敵プロヴィンスをまんべんなく攻撃します。そうすれば、敵の物資やユニットの生産能力、防衛設備やインフラのレベルが低下します。この任務が行えるのは、戦略爆撃機だけです。;Strategic Bombardment missions target the enemy's industry. This will reduce his ability to produce supplies, new units and also affect his Transport Capacity. They can only be performed by strategic bomber units.;;;;;;;;;X
MISSION_DESC_AIR_SUPPLY;「空輸」任務は輸送機に命じます。これを命じられた部隊は、包囲されている陸上ユニットが戦闘能力を維持できるように、包囲が解かれるまでの間、そのユニットへ物資の供給を試みます。;Air Supply missions are given to transport planes. They will attempt to ferry supplies to your encircled troops, maintaining their fighting efficiency until they can be relieved.;;;;;;;;;X
MISSION_DESC_AIRBORNE_ASSAULT;「空挺強襲」任務は、空挺師団を乗り込ませた輸送機に命じます。空挺兵は指定した場所に降下し、そのプロヴィンスを確保しようとします。;Airborne Assault missions are given to transport planes that have been loaded with paratroop divisions. The paratroops will be dropped at the specified place and attempt to take that province.;;;;;;;;;X
MISSION_DESC_CONVOY_RAIDING;「船団襲撃」任務とは、敵の船団を攻撃することです。これにより敵国は基地や海外プロヴィンスとの間の物資や資源の流れが滞ります。;Convoy Raiding missions strike at enemy convoys, reducing the movement of resources and supplies between his bases and overseas provinces.;;;;;;;;;X
MISSION_DESC_ASW;「対潜作戦」任務を行う艦船は、エリア内にいる敵潜水艦を探し出して攻撃します。軽空母、駆逐艦、軽巡洋艦など、最高の対潜攻撃装備を持つ艦船が、この任務に最適です。;Ships on ASW missions will seek out and attack any enemy submarines in the area. This mission is best given to Carriers, Destroyers and Light Cruisers, as they are best equipped for sub hunting.;;;;;;;;;X
MISSION_DESC_NAVAL_INTERDICTION;「海上阻止」任務が与えられた艦隊は目標エリアを哨戒して、進入してきた敵艦を攻撃します。;Naval Interdiction missions assign your fleets to patrol and engage any enemy ships entering the target area.;;;;;;;;;X
MISSION_DESC_SHORE_BOMBARDMENT;「沿岸砲撃」任務は、主力艦（戦艦、巡洋戦艦、重巡洋艦）しか行うことができません。これを命じられた艦船は、指定エリア内の敵部隊に艦砲射撃を加えます。さらに、隣接する沿岸プロヴィンスで戦闘を行っている味方の部隊のためにも、自動的に援護射撃を行います。;Shore Bombardment missions can only be given to capital ships: battleships, battlecruisers and heavy cruisers. The ships will shell enemy units in the specified area. Furthermore, ships will automatically support any friendly unit in combat in a coastal province that is adjacent to them.;;;;;;;;;X
MISSION_DESC_AMPHIBOUS_ASSAULT;「強襲上陸」任務は陸上ユニットを乗せた輸送艦に命じます。輸送艦から上陸した海兵やその他の師団は、海岸を強襲して確保しようとします。;Amphibious Assault missions are given to naval transports. They will unload marine and other divisions, which will attempt to take the beach by assault.;;;;;;;;;X
MISSION_DESC_SEA_TRANSPORT;「海上輸送」任務は、陸上ユニットを乗せた輸送艦が行います。指定されたプロヴィンスに師団を上陸させた後、船は母港に戻ります。;Sea Transport missions are given to naval transports that have land units loaded on them. They will unload the divisions in the specified province and then return to their home port.;;;;;;;;;X
MISSION_DESC_NAVAL_COMBAT_PATROL;「海上戦闘哨戒」任務を命じられた艦船は、対象地域の海域を哨戒し、遭遇するすべての敵艦と交戦します。戦闘哨戒は阻止攻撃よりも広いエリアをカバーしているため、敵艦を発見する確率は当然ながら低くなります。;Ships on a Naval Combat Patrol mission patrol the seazones of the target region and engage any enemy ships they encounter. Because combat patrol covers a larger area than interdiction, your chance of spotting an enemy naval force is correspondingly lower.;;;;;;;;;X
MISSION_DESC_CONVOY_AIR_RAIDING;「船団爆撃」任務は、対艦爆撃能力を備えた爆撃機が行います。この任務を命じられた爆撃機は、目標エリア内の敵船団を攻撃して、敵が物資や資源を海上輸送する能力を削ぎます。;Bomb Convoy missions are given to bombers with the naval bombing capability. The planes will strike at enemy convoys in the target area, reducing the enemy's ability to move supplies and resources by sea.;;;;;;;;;X
MISSION_DESC_NAVAL_PORT_STRIKE;「空母による港湾攻撃」任務は、空母に搭載されている空母航空隊が行います。これを命じられた艦載機は港湾内の敵艦船を攻撃します。;Carrier Strike on Port missions are given to the Carrier Air Group of an aircraft carrier. The carrier planes will target enemy ships in the port.;;;;;;;;;X
MISSION_DESC_NAVAL_AIRBASE_STRIKE;「空母による航空基地攻撃」任務は、空母に搭載されている空母航空隊に命じます。この任務を命じられた艦載機は滑走路を攻撃して、施設のレベルを低下させることで、その基地を利用できる敵機の数を減らします。;Carrier strike on Airbase missions are given to the Carrier Air Group of an aircraft carrier. The carrier planes will target enemy runways, lowering their level and thus limiting the number of planes the enemy can base there.;;;;;;;;;X
MISSION_DESC_NUKE;「核攻撃」任務は、史上空前の威力を持った大爆発を引き起こします。実験報告はこう書かれています：「1000個の太陽よりも眩しい。私は死に神になった。世界の破壊者になったのだ！」;A nuclear strike mission causes an explosion of unprecedented force. Reports from testing say: Brighter than a thousand suns. I am become death, the destroyer of worlds!;;;;;;;;;X
NAME_ESCORT_CARRIER;軽空母;Light Carrier;;;;;;;;;X
SNAME_ESCORT_CARRIER;軽空;CVL;;;;;;;;;X
SDESC_ESCORT_CARRIER;軽空母;Light Carrier;;;;;;;;;X
LDESC_ESCORT_CARRIER;戦争後期に入り、重要性を増していった海軍艦船です。軽空母は輸送船団の護衛、敵潜水艦の掃討、さらに艦載機による強襲上陸作戦の支援といった任務を遂行でき非常に有用で費用対効果が高く、高価な艦隊空母を他の重要な任務に回せるようになりました。しかし軽空母自体にほとんど武装はなく、装甲も脆弱で、排水量も艦隊空母と比べ格段に少ないです。;The Light Carrier became an important naval vessel later in the war. Its ability to protect convoys, actively hunt submarines and support amphibious operations through the aircraft it carries made it very useful and cost effective, freeing up the more expensive fleet carriers for other tasks. The ships themselves, however, are only lightly armed, lightly armored, and of far smaller displacement than fleet carriers.;;;;;;;;;X
NAME_NUCLEAR_SUBMARINE;重潜水艦;Nuclear Submarine;;;;;;;;;X
SNAME_NUCLEAR_SUBMARINE;重潜;SSN;;;;;;;;;X
SDESC_NUCLEAR_SUBMARINE;重潜水艦;Nuclear Submarine;;;;;;;;;X
LDESC_NUCLEAR_SUBMARINE;重潜水艦は水上偵察機を装備した長距離航行が可能な潜水艦です。また、種類によってはある程度の沿岸砲撃能力を有し、姿を隠したまま陸上を脅かすことも出来ます。;Nuclear Submarine;;;;;;;;;X
NAME_NAVAL_ASW;対潜兵装;;;;;;;;;;X
NAME_NAVAL_ANTI_AIR_S;後部航空甲板;;;;;;;;;;X
NAME_NAVAL_RADAR_S;副砲;;;;;;;;;;X
NAME_NAVAL_FIRE_CONTROLL_S;射撃管制;;;;;;;;;;X
NAME_NAVAL_IMPROVED_HULL_S;補助艦改良型船体;;;;;;;;;;X
NAME_NAVAL_TORPEDOES_S;ロケット兵装;;;;;;;;;;X
NAME_NAVAL_ANTI_AIR_L;対空兵装;;;;;;;;;;X
NAME_NAVAL_RADAR_L;艦載レーダー;;;;;;;;;;X
NAME_NAVAL_FIRE_CONTROLL_L;射撃管制装置;;;;;;;;;;X
NAME_NAVAL_IMPROVED_HULL_L;改良型船体;;;;;;;;;;X
NAME_NAVAL_TORPEDOES_L;魚雷;;;;;;;;;;X
SNAME_NAVAL_ASW;対潜兵装;;;;;;;;;;X
SNAME_NAVAL_ANTI_AIR_S;後部航空甲板;;;;;;;;;;X
SNAME_NAVAL_RADAR_S;副砲;;;;;;;;;;X
SNAME_NAVAL_FIRE_CONTROLL_S;射管;;;;;;;;;;X
SNAME_NAVAL_IMPROVED_HULL_S;改体;;;;;;;;;;X
SNAME_NAVAL_TORPEDOES_S;ロケット兵装;;;;;;;;;;X
SNAME_NAVAL_ANTI_AIR_L;対空兵装;;;;;;;;;;X
SNAME_NAVAL_RADAR_L;電探;;;;;;;;;;X
SNAME_NAVAL_FIRE_CONTROLL_L;射撃管制装置;;;;;;;;;;X
SNAME_NAVAL_IMPROVED_HULL_L;改良型船体;;;;;;;;;;X
SNAME_NAVAL_TORPEDOES_L;魚雷;;;;;;;;;;X
SDESC_NAVAL_ASW;この艦船は対潜兵装を有します。;;;;;;;;;;X
SDESC_NAVAL_ANTI_AIR_S;この艦船は後部飛行甲板を有します。;;;;;;;;;;X
SDESC_NAVAL_RADAR_S;この艦船は追加の副砲を有します。;;;;;;;;;;X
SDESC_NAVAL_FIRE_CONTROLL_S;この艦船は射撃管制装置を有します。;;;;;;;;;;X
SDESC_NAVAL_IMPROVED_HULL_S;重要箇所の装甲を強化し、水密区画を増やすことで、船の生存性を向上させます。;;;;;;;;;;X
SDESC_NAVAL_TORPEDOES_S;この艦船は噴進砲を有します。;;;;;;;;;;X
SDESC_NAVAL_ANTI_AIR_L;この艦船は追加の対空砲を有します。;;;;;;;;;;X
SDESC_NAVAL_RADAR_L;この艦船はレーダーを有します。;;;;;;;;;;X
SDESC_NAVAL_FIRE_CONTROLL_L;この艦船は射撃管制装置を有します。;;;;;;;;;;X
SDESC_NAVAL_IMPROVED_HULL_L;この艦船は船体の改良が施されています。;;;;;;;;;;X
SDESC_NAVAL_TORPEDOES_L;この艦船は雷装を有します。;;;;;;;;;;X
LDESC_NAVAL_ASW;ソナーと対潜兵器を強化し、敵潜水艦の探知・撃沈能力を向上させます。;;;;;;;;;;X
LDESC_NAVAL_ANTI_AIR_S;艦の後部に航空甲板を設置し、空母には劣るものの航空機の運用を可能にします。;;;;;;;;;;X
LDESC_NAVAL_RADAR_S;主砲よりも口径の小さい砲を複数配置して、艦艇の火力増強を図ります。;;;;;;;;;;X
LDESC_NAVAL_FIRE_CONTROLL_S;機械式計算機を用いて発射諸元の計算および修正を行うことで、砲撃の射程と命中精度を向上させます。;;;;;;;;;;X
LDESC_NAVAL_IMPROVED_HULL_S;重要箇所の装甲を強化し、水密区画を増やすことで、船の生存性を向上させます。;;;;;;;;;;X
LDESC_NAVAL_TORPEDOES_S;自立推進式の爆弾です。研究が進むにつれて飛距離も伸び、誘導性を持つものも開発されます。;;;;;;;;;;X
LDESC_NAVAL_ANTI_AIR_L;対空火器と目標照準システムを強化し、敵機との交戦能力を向上させます。;;;;;;;;;;X
LDESC_NAVAL_RADAR_L;水上監視レーダーを強化し、敵海軍部隊や輸送船団の探知能力を向上させます。;;;;;;;;;;X
LDESC_NAVAL_FIRE_CONTROLL_L;機械式計算機を用いて発射諸元の計算および修正を行うことで、砲撃の射程と命中精度を向上させます。;;;;;;;;;;X
LDESC_NAVAL_IMPROVED_HULL_L;重要箇所の装甲を強化し、水密区画を増やすことで、船の生存性を向上させます。;;;;;;;;;;X
LDESC_NAVAL_TORPEDOES_L;魚雷目標照準システムを近代化し、最新型の魚雷を搭載することで、艦船攻撃がより効果的に行えます。;;;;;;;;;;X
;;;;;;;;;;;X
;;;;;;;;;;;X
;;;;;;;;;;;X
MODEL_0_0;歩兵 '18;;;;;;;;;;X
MODEL_0_1;歩兵 '36;;;;;;;;;;X
MODEL_0_2;歩兵 '39;;;;;;;;;;X
MODEL_0_3;歩兵 '41;;;;;;;;;;X
MODEL_0_4;歩兵 '43;;;;;;;;;;X
MODEL_0_5;歩兵 '45;;;;;;;;;;X
MODEL_1_0;騎兵 '18;;;;;;;;;;X
MODEL_1_1;騎兵 '36;;;;;;;;;;X
MODEL_1_2;騎兵 '39;;;;;;;;;;X
MODEL_1_3;半自動車化騎兵 '39;;;;;;;;;;X
MODEL_1_4;装甲騎兵 '46;;;;;;;;;;X
MODEL_1_5;航空騎兵 '51;;;;;;;;;;X
MODEL_1_6;航空騎兵 '56;;;;;;;;;;X
MODEL_1_7;航空騎兵 '61;;;;;;;;;;X
MODEL_2_0;自動車化歩兵 '40;;;;;;;;;;X
MODEL_2_1;自動車化歩兵 '42;;;;;;;;;;X
MODEL_2_2;自動車化歩兵 '44;;;;;;;;;;X
MODEL_2_6;自動車化歩兵 '61;;;;;;;;;;X
MODEL_3_0;機械化歩兵 '42;;;;;;;;;;X
MODEL_3_1;機械化歩兵 '43;;;;;;;;;;X
MODEL_3_2;機械化歩兵 '44;;;;;;;;;;X
MODEL_3_3;機械化歩兵 '45;;;;;;;;;;X
MODEL_3_7;機械化歩兵 '61;;;;;;;;;;X
MODEL_3_8;W.A.V.E.S.;;;;;;;;;;X
MODEL_3_9;Hi-W.A.V.E.S.;;;;;;;;;;X
MODEL_4_0;豆戦車;;;;;;;;;;X
MODEL_4_1;基本型軽戦車;;;;;;;;;;X
MODEL_4_2;改良型軽戦車;;;;;;;;;;X
MODEL_4_3;発展型軽戦車;;;;;;;;;;X
MODEL_4_4;準現代型軽戦車;;;;;;;;;;X
MODEL_4_5;空;;;;;;;;;;X
MODEL_4_6;発展型軽戦車;;;;;;;;;;X
MODEL_4_7;準現代型軽戦車;;;;;;;;;;X
MODEL_4_8;空;;;;;;;;;;X
MODEL_5_0;第一次世界大戦型戦車;;;;;;;;;;X
MODEL_5_1;初期型戦車;;;;;;;;;;X
MODEL_5_2;基本型中戦車;;;;;;;;;;X
MODEL_5_3;改良型中戦車;;;;;;;;;;X
MODEL_5_4;発展型中戦車;;;;;;;;;;X
MODEL_5_5;準現代型戦車;;;;;;;;;;X
MODEL_5_8;冷戦型主力戦車;;;;;;;;;;X
MODEL_5_9;現代型主力戦車;;;;;;;;;;X
MODEL_6_0;空挺兵 '39;;;;;;;;;;X
MODEL_6_1;空挺兵 '41;;;;;;;;;;X
MODEL_6_2;空挺兵 '43;;;;;;;;;;X
MODEL_6_3;空挺兵 '45;;;;;;;;;;X
MODEL_6_7;空挺兵 '61;;;;;;;;;;X
MODEL_7_0;海兵 '36;;;;;;;;;;X
MODEL_7_1;海兵 '39;;;;;;;;;;X
MODEL_7_2;海兵 '41;;;;;;;;;;X
MODEL_7_3;海兵 '43;;;;;;;;;;X
MODEL_7_7;海兵 '61;;;;;;;;;;X
MODEL_8_0;山岳兵 '36;;;;;;;;;;X
MODEL_8_1;山岳兵 '39;;;;;;;;;;X
MODEL_8_2;山岳兵 '41;;;;;;;;;;X
MODEL_8_3;山岳兵 '43;;;;;;;;;;X
MODEL_8_7;山岳兵 '61;;;;;;;;;;X
MODEL_9_0;守備隊 '18;;;;;;;;;;X
MODEL_9_1;守備隊 '39;;;;;;;;;;X
MODEL_9_2;守備隊 '43;;;;;;;;;;X
MODEL_9_3;守備隊 '46;;;;;;;;;;X
MODEL_9_4;守備隊 '56;;;;;;;;;;X
MODEL_10_0;司令部 '36;;;;;;;;;;X
MODEL_10_1;司令部 '39;;;;;;;;;;X
MODEL_10_2;司令部 '43;;;;;;;;;;X
MODEL_10_3;司令部 '46;;;;;;;;;;X
MODEL_10_4;司令部 '50;;;;;;;;;;X
MODEL_10_5;司令部 '59;;;;;;;;;;X
MODEL_11_0;民兵 '36;;;;;;;;;;X
MODEL_11_1;民兵 '43;;;;;;;;;;X
MODEL_11_2;民兵 '46;;;;;;;;;;X
MODEL_11_3;民兵 '56;;;;;;;;;;X
MODEL_12_0;基本型戦闘機;;;;;;;;;;X
MODEL_12_1;改良型戦闘機;;;;;;;;;;X
MODEL_12_2;発展型戦闘機;;;;;;;;;;X
MODEL_12_3;基本型ターボジェット戦闘機;;;;;;;;;;X
MODEL_12_4;改良型ターボジェット戦闘機;;;;;;;;;;X
MODEL_12_6;改善型超音速戦闘機;;;;;;;;;;X
MODEL_12_7;発展型超音速戦闘機;;;;;;;;;;X
MODEL_12_8;準現代型超音速戦闘機;;;;;;;;;;X
MODEL_12_9;現代型超音速戦闘機;;;;;;;;;;X
MODEL_13_0;大戦間期型戦闘機;;;;;;;;;;X
MODEL_13_1;初期型戦闘機;;;;;;;;;;X
MODEL_13_2;基本型迎撃機;;;;;;;;;;X
MODEL_13_3;改良型迎撃機;;;;;;;;;;X
MODEL_13_4;発展型迎撃機;;;;;;;;;;X
